shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date
SHP11403,L003,Mumbai,Bangalore,C006,Safexpress,984,9117.3,39026.71,4.281,2,2,1,0,0,0,0,2024-02-20
SHP11404,L005,Chennai,Hyderabad,C006,Safexpress,627,5660.3,17591.67,3.108,2,2,1,0,0,0,0,2024-04-20
SHP11405,L001,Mumbai,Delhi,C004,VRL Logistics,1415,2218.4,8026.37,3.618,3,3,1,0,0,0,0,2023-12-07
SHP11406,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,1414.7,3106.45,2.196,2,3,0,1,0,1,0,2023-08-01
SHP11407,L005,Chennai,Hyderabad,C006,Safexpress,627,4667.4,15983.52,3.425,2,3,0,1,0,0,0,2023-02-26
SHP11408,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,2828.9,8022.97,2.836,1,1,1,0,0,0,0,2023-04-24
SHP11409,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,3657.4,10332.76,2.825,2,2,1,0,0,0,0,2024-01-10
SHP11410,L009,Mumbai,Hyderabad,C006,Safexpress,711,6574.8,22384.77,3.405,3,3,1,0,0,0,0,2023-03-10
SHP11411,L003,Mumbai,Bangalore,C002,GATI Express,984,3711.9,14653.52,3.948,2,2,1,0,0,0,0,2023-12-09
SHP11412,L006,Pune,Ahmedabad,C006,Safexpress,475,4351.4,12143.78,2.791,2,2,1,0,0,1,0,2023-08-03
SHP11413,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,5609.5,17700.39,3.155,2,2,1,0,0,0,1,2023-10-01
SHP11414,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,3349.1,9429.07,2.815,1,1,1,0,0,0,0,2023-03-06
SHP11415,L006,Pune,Ahmedabad,C005,TCI Freight,475,2879.8,7304.31,2.536,1,1,1,0,0,1,0,2024-06-23
SHP11416,L009,Mumbai,Hyderabad,C006,Safexpress,711,6587.1,20587.3,3.125,2,2,1,0,0,1,0,2024-06-29
SHP11417,L005,Chennai,Hyderabad,C006,Safexpress,627,2919.5,9839.54,3.37,1,1,1,0,0,0,0,2023-03-09
SHP11418,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,7896.9,22985.53,2.911,1,1,1,0,0,0,0,2023-03-24
SHP11419,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,10724.8,29440.45,2.745,1,1,1,0,0,0,0,2023-04-22
SHP11420,L003,Mumbai,Bangalore,C004,VRL Logistics,984,3633.3,14251.67,3.923,2,2,1,0,0,1,0,2023-06-04
SHP11421,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,4643.5,20273.1,4.366,3,5,0,2,0,0,0,2024-03-02
SHP11422,L003,Mumbai,Bangalore,C004,VRL Logistics,984,3871.5,14790.42,3.82,2,2,1,0,0,0,0,2023-12-22
SHP11423,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,2415.3,8700.86,3.602,2,2,1,0,0,1,0,2023-07-13
SHP11424,L003,Mumbai,Bangalore,C005,TCI Freight,984,4784.2,19135.26,4.0,2,2,1,0,0,0,0,2023-12-10
SHP11425,L005,Chennai,Hyderabad,C004,VRL Logistics,627,5483.5,15995.01,2.917,2,2,1,0,0,1,0,2024-06-26
SHP11426,L005,Chennai,Hyderabad,C005,TCI Freight,627,9988.0,26361.46,2.639,1,1,1,0,0,0,0,2023-05-16
SHP11427,L005,Chennai,Hyderabad,C002,GATI Express,627,6558.7,22629.38,3.45,1,1,1,0,0,0,0,2024-05-10
SHP11428,L001,Mumbai,Delhi,C002,GATI Express,1415,2746.1,11644.05,4.24,2,2,1,0,0,0,0,2023-12-28
SHP11429,L003,Mumbai,Bangalore,C005,TCI Freight,984,3871.8,15262.52,3.942,3,3,1,0,0,1,0,2023-06-14
SHP11430,L003,Mumbai,Bangalore,C002,GATI Express,984,3399.6,12056.39,3.546,2,2,1,0,0,1,0,2023-06-07
SHP11431,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,3210.3,12689.67,3.953,2,2,1,0,0,0,0,2023-05-10
SHP11432,L003,Mumbai,Bangalore,C002,GATI Express,984,9457.1,34532.93,3.652,3,3,1,0,0,0,0,2023-02-05
SHP11433,L005,Chennai,Hyderabad,C002,GATI Express,627,3722.8,11216.66,3.013,1,1,1,0,0,0,0,2024-01-17
SHP11434,L003,Mumbai,Bangalore,C005,TCI Freight,984,10696.1,47642.32,4.454,2,2,1,0,0,0,1,2023-11-05
SHP11435,L006,Pune,Ahmedabad,C004,VRL Logistics,475,2529.3,7428.14,2.937,1,1,1,0,0,0,0,2023-05-29
SHP11436,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,2127.1,8701.61,4.091,2,2,1,0,0,1,0,2024-06-03
SHP11437,L005,Chennai,Hyderabad,C004,VRL Logistics,627,7008.0,22018.37,3.142,2,2,1,0,0,0,1,2023-10-24
SHP11438,L009,Mumbai,Hyderabad,C006,Safexpress,711,4894.0,16555.05,3.383,2,2,1,0,0,0,0,2024-03-28
SHP11439,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,4318.4,11258.46,2.607,2,2,1,0,0,0,0,2023-05-23
SHP11440,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,5953.4,19756.3,3.318,2,2,1,0,0,0,0,2024-02-16
SHP11441,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,13255.5,28806.25,2.173,1,1,1,0,0,0,0,2023-04-05
SHP11442,L003,Mumbai,Bangalore,C005,TCI Freight,984,2544.2,10861.46,4.269,2,2,1,0,0,1,0,2024-06-23
SHP11443,L005,Chennai,Hyderabad,C002,GATI Express,627,2026.1,6101.58,3.011,1,1,1,0,0,0,0,2023-01-24
SHP11444,L006,Pune,Ahmedabad,C006,Safexpress,475,8690.7,21467.08,2.47,2,2,1,0,0,0,0,2023-03-31
SHP11445,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,5686.2,16603.08,2.92,1,1,1,0,0,1,0,2024-06-07
SHP11446,L005,Chennai,Hyderabad,C004,VRL Logistics,627,5890.1,19623.52,3.332,2,2,1,0,0,1,0,2023-06-01
SHP11447,L005,Chennai,Hyderabad,C004,VRL Logistics,627,5460.6,15038.06,2.754,1,1,1,0,0,0,0,2024-01-17
SHP11448,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,1316.0,3360.95,2.554,2,2,1,0,0,0,0,2024-04-01
SHP11449,L006,Pune,Ahmedabad,C006,Safexpress,475,4459.2,10601.99,2.378,1,1,1,0,0,0,0,2024-03-01
SHP11450,L006,Pune,Ahmedabad,C006,Safexpress,475,9805.3,28004.65,2.856,1,2,0,1,0,0,0,2024-02-29
SHP11451,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,4309.5,12773.38,2.964,2,2,1,0,0,0,0,2023-05-28
SHP11452,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,7870.4,27195.25,3.455,3,3,1,0,0,0,0,2023-03-09
SHP11453,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,7136.0,35067.61,4.914,3,3,1,0,0,0,0,2024-02-24
SHP11454,L006,Pune,Ahmedabad,C002,GATI Express,475,3524.2,9240.19,2.622,2,2,1,0,0,0,0,2024-04-18
SHP11455,L003,Mumbai,Bangalore,C002,GATI Express,984,15740.5,56901.69,3.615,2,2,1,0,0,1,0,2023-07-10
SHP11456,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,5873.8,14043.82,2.391,2,2,1,0,0,0,1,2023-11-06
SHP11457,L009,Mumbai,Hyderabad,C006,Safexpress,711,13000.4,34634.64,2.664,2,2,1,0,0,0,0,2024-04-19
SHP11458,L001,Mumbai,Delhi,C002,GATI Express,1415,2891.4,14385.75,4.975,2,2,1,0,0,1,0,2023-09-26
SHP11459,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,1040.0,2373.23,2.282,1,1,1,0,0,0,1,2023-10-22
SHP11460,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,2639.8,10257.62,3.886,2,2,1,0,0,0,0,2023-05-03
SHP11461,L001,Mumbai,Delhi,C005,TCI Freight,1415,4501.0,19247.69,4.276,3,3,1,0,0,0,0,2024-01-06
SHP11462,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,8744.5,24843.09,2.841,2,3,0,1,0,0,0,2024-05-02
SHP11463,L005,Chennai,Hyderabad,C005,TCI Freight,627,6486.6,17061.64,2.63,1,1,1,0,0,0,0,2023-01-18
SHP11464,L001,Mumbai,Delhi,C002,GATI Express,1415,8370.8,40691.52,4.861,2,2,1,0,1,0,1,2023-11-24
SHP11465,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,7758.2,27872.51,3.593,2,2,1,0,0,1,0,2023-06-17
SHP11466,L006,Pune,Ahmedabad,C006,Safexpress,475,3985.2,9479.29,2.379,1,1,1,0,0,0,0,2023-12-31
SHP11467,L009,Mumbai,Hyderabad,C006,Safexpress,711,3091.6,8796.5,2.845,3,3,1,0,0,0,0,2023-03-20
SHP11468,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,3837.8,14042.77,3.659,3,3,1,0,0,1,0,2023-06-21
SHP11469,L005,Chennai,Hyderabad,C006,Safexpress,627,8502.2,26873.12,3.161,1,1,1,0,0,0,1,2023-11-05
SHP11470,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,4154.7,10295.73,2.478,1,1,1,0,0,0,0,2023-12-27
SHP11471,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,2281.5,7031.62,3.082,2,2,1,0,0,0,0,2024-01-17
SHP11472,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,3469.0,13527.36,3.899,2,2,1,0,0,1,0,2023-08-12
SHP11473,L003,Mumbai,Bangalore,C005,TCI Freight,984,3405.6,14227.53,4.178,3,3,1,0,0,1,0,2024-06-22
SHP11474,L001,Mumbai,Delhi,C004,VRL Logistics,1415,3168.5,11854.47,3.741,2,2,1,0,0,0,0,2024-04-16
SHP11475,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,15279.5,55684.5,3.644,2,2,1,0,0,0,0,2024-05-06
SHP11476,L005,Chennai,Hyderabad,C002,GATI Express,627,3412.0,10222.24,2.996,2,2,1,0,0,0,0,2024-03-28
SHP11477,L005,Chennai,Hyderabad,C002,GATI Express,627,6111.1,19681.57,3.221,1,1,1,0,0,0,1,2023-11-08
SHP11478,L001,Mumbai,Delhi,C002,GATI Express,1415,3872.6,14635.59,3.779,3,3,1,0,0,0,0,2023-05-12
SHP11479,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,2536.7,8632.87,3.403,2,3,0,1,0,0,0,2023-05-09
SHP11480,L001,Mumbai,Delhi,C004,VRL Logistics,1415,2287.7,8230.33,3.598,2,2,1,0,0,0,0,2023-04-25
SHP11481,L006,Pune,Ahmedabad,C004,VRL Logistics,475,6171.7,13697.1,2.219,1,1,1,0,0,0,0,2023-02-13
SHP11482,L009,Mumbai,Hyderabad,C005,TCI Freight,711,1429.7,3951.73,2.764,2,2,1,0,0,0,0,2023-03-02
SHP11483,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,6085.9,19125.55,3.143,1,1,1,0,0,0,0,2023-03-09
SHP11484,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,4554.5,22293.03,4.895,3,3,1,0,0,1,0,2023-07-30
SHP11485,L003,Mumbai,Bangalore,C006,Safexpress,984,2994.1,10032.44,3.351,2,2,1,0,0,0,0,2023-12-26
SHP11486,L005,Chennai,Hyderabad,C005,TCI Freight,627,6839.5,17973.97,2.628,1,1,1,0,0,0,0,2023-12-23
SHP11487,L009,Mumbai,Hyderabad,C006,Safexpress,711,4373.0,14228.45,3.254,3,3,1,0,0,1,0,2023-09-05
SHP11488,L001,Mumbai,Delhi,C005,TCI Freight,1415,4827.8,18775.25,3.889,3,3,1,0,0,0,0,2023-01-15
SHP11489,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,3541.6,11459.76,3.236,3,4,0,1,0,1,0,2023-06-25
SHP11490,L001,Mumbai,Delhi,C002,GATI Express,1415,2927.5,12494.08,4.268,3,3,1,0,1,0,0,2024-05-31
SHP11491,L009,Mumbai,Hyderabad,C002,GATI Express,711,4823.6,17722.66,3.674,3,3,1,0,0,0,0,2024-03-26
SHP11492,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,970.1,3409.89,3.515,2,2,1,0,0,0,0,2024-01-24
SHP11493,L003,Mumbai,Bangalore,C004,VRL Logistics,984,3368.0,11432.37,3.394,2,2,1,0,0,0,0,2023-04-26
SHP11494,L001,Mumbai,Delhi,C005,TCI Freight,1415,4982.0,23368.28,4.691,2,2,1,0,0,0,0,2023-05-20
SHP11495,L005,Chennai,Hyderabad,C005,TCI Freight,627,2114.7,5917.01,2.798,1,1,1,0,0,0,0,2023-02-11
SHP11496,L001,Mumbai,Delhi,C004,VRL Logistics,1415,4687.1,20869.65,4.453,2,2,1,0,0,0,1,2023-10-18
SHP11497,L005,Chennai,Hyderabad,C006,Safexpress,627,3472.1,10510.83,3.027,1,1,1,0,0,0,0,2024-03-30
SHP11498,L005,Chennai,Hyderabad,C004,VRL Logistics,627,18069.2,60950.59,3.373,1,1,1,0,0,1,0,2023-07-13
SHP11499,L006,Pune,Ahmedabad,C006,Safexpress,475,2091.8,4468.48,2.136,1,1,1,0,0,0,0,2024-01-12
